"n" "rep" "id" "beta_0_hat" "beta_1_hat" "error" "errorMessage"
800 744 282 0.307592698607355 0.17661531540653 FALSE ""
200 606 283 0.315741270152336 0.201945693010632 FALSE ""
1000 154 284 0.309442580337513 0.180033376121519 FALSE ""
200 57 285 0.199439709172678 0.400588539755439 FALSE ""
1000 738 286 0.313433247506864 0.19159341978636 FALSE ""
200 823 287 0.229509619829633 0.281234731543257 FALSE ""
600 276 288 0.209652950150142 0.305081254671087 FALSE ""
1000 786 289 0.324611964698283 0.144690622795752 FALSE ""
600 833 290 0.298087685830518 0.221015093612294 FALSE ""
800 26 291 0.361429870739185 0.073844482474978 FALSE ""
600 834 292 0.297247810756203 0.233025962141711 FALSE ""
600 545 293 0.287459308326571 0.201350507277413 FALSE ""
1000 427 294 0.341044725750488 0.118833755354447 FALSE ""
800 345 295 0.319517832887906 0.184942233995714 FALSE ""
1000 10 296 0.301263557265292 0.180249665861998 FALSE ""
200 758 297 0.273176276851237 0.173866261583193 FALSE ""
800 954 298 0.329419476152703 0.187886220566706 FALSE ""
800 935 299 0.330702009373347 0.121832841122261 FALSE ""
1200 912 300 0.254374101294298 0.294814707640785 FALSE ""
1000 94 301 0.278851201236501 0.254306289031347 FALSE ""
1200 538 302 0.308791564518849 0.170188331560533 FALSE ""
1000 645 303 0.26212902130004 0.27558779564686 FALSE ""
200 151 304 0.313424902433417 0.239824894299487 FALSE ""
1200 123 305 0.283353468206859 0.206044621620314 FALSE ""
200 169 306 0.279599564408866 0.236059668189369 FALSE ""
600 763 307 0.331858256862331 0.0749814428529899 FALSE ""
1200 569 308 0.317924453753629 0.161532193840489 FALSE ""
400 427 309 0.344429584703035 0.122196164606699 FALSE ""
800 119 310 0.285563685788545 0.207335315624876 FALSE ""
800 985 311 0.276145023698508 0.205701568811121 FALSE ""
1200 431 312 0.342140420866586 0.142190756415239 FALSE ""
600 159 313 0.286180167774105 0.241988048341252 FALSE ""
400 62 314 0.270071582832371 0.16437527625776 FALSE ""
400 244 315 0.278198966224474 0.261397343537986 FALSE ""
1000 479 316 0.323061267568058 0.176392080949464 FALSE ""
600 368 317 0.292584069374738 0.21820005072559 FALSE ""
1200 694 318 0.286330724822716 0.247512762529038 FALSE ""
600 316 319 0.325005237623844 0.120659132757791 FALSE ""
600 418 320 0.246602420822533 0.311960355582212 FALSE ""
1200 571 321 0.286200423800709 0.215153241042008 FALSE ""
600 554 322 0.350872270583125 0.155973982570708 FALSE ""
200 129 323 0.258925709337313 0.308208957299451 FALSE ""
1200 214 324 0.308597861185911 0.198408192844133 FALSE ""
1000 109 325 0.271018331559603 0.255030288686255 FALSE ""
1000 246 326 0.313587012250942 0.149119308013911 FALSE ""
800 823 327 0.308300200972442 0.191860673332997 FALSE ""
200 990 328 0.222565318557506 0.384612491809935 FALSE ""
600 718 329 0.289582738664878 0.240239362308796 FALSE ""
800 123 330 0.275744257927253 0.226624378639386 FALSE ""
1000 400 331 0.304624695519266 0.162552666081048 FALSE ""
200 723 332 0.143937249295267 0.332899388638263 FALSE ""
200 576 333 0.300421593363004 0.126555832873986 FALSE ""
200 366 334 0.336851501964709 0.08377001201539 FALSE ""
400 757 335 0.244211176816612 0.308482985484947 FALSE ""
400 871 336 0.268331934543439 0.24109920527807 FALSE ""
800 20 337 0.285615191485337 0.264632771484886 FALSE ""
400 598 338 0.234735295123331 0.261332917025132 FALSE ""
1000 948 339 0.31551616084765 0.193920502012915 FALSE ""
800 278 340 0.31267366446583 0.188957605067211 FALSE ""
600 168 341 0.308465574057489 0.147631286870555 FALSE ""
1200 889 342 0.284839381281557 0.229401090332445 FALSE ""
600 776 343 0.26110586519639 0.2249330155766 FALSE ""
800 507 344 0.332717651049478 0.13128927177798 FALSE ""
1000 902 345 0.315429421397469 0.141015866312667 FALSE ""
200 995 346 0.484902638852179 -0.124519586076582 FALSE ""
400 703 347 0.263631663254673 0.226399615288794 FALSE ""
1200 738 348 0.276692770734636 0.213842852222257 FALSE ""
200 813 349 0.399898485532885 0.109049690336361 FALSE ""
800 89 350 0.338019180483276 0.132927019236581 FALSE ""
400 994 351 0.285887207019377 0.176716163382449 FALSE ""
600 242 352 0.267683850417802 0.266634527047486 FALSE ""
1200 512 353 0.312858702259516 0.211772992448377 FALSE ""
1000 307 354 0.294721193070376 0.227979256603092 FALSE ""
400 683 355 0.24647798124333 0.301825029946831 FALSE ""
1200 63 356 0.307187234738615 0.195391671944963 FALSE ""
200 609 357 0.332659608955716 0.129723563795514 FALSE ""
1000 484 358 0.361295941877335 0.104306382525342 FALSE ""
600 44 359 0.316323321852889 0.253296692841834 FALSE ""
1200 105 360 0.293381562397941 0.194183252122322 FALSE ""
1000 452 361 0.281853480947341 0.232829127602449 FALSE ""
1200 919 362 0.313215145985427 0.155350092127589 FALSE ""
200 959 363 0.273608563215727 0.267827438288873 FALSE ""
1000 429 364 0.247924769123634 0.278173398522867 FALSE ""
1000 293 365 0.308740053141881 0.207676779780577 FALSE ""
400 285 366 0.258152829543484 0.269913895956238 FALSE ""
200 999 367 0.290648608814518 0.221346714196855 FALSE ""
1000 789 368 0.311717155470233 0.211803767440488 FALSE ""
600 839 369 0.296329754259354 0.195890194037207 FALSE ""
1000 294 370 0.233186757254822 0.34199512055541 FALSE ""
800 354 371 0.315036141432022 0.199046813319227 FALSE ""
400 345 372 0.338694390077363 0.121448847373573 FALSE ""
400 445 373 0.307047299200867 0.236212725834697 FALSE ""
400 790 374 0.207372828342963 0.298992930254944 FALSE ""
400 946 375 0.32212176995895 0.107899527232603 FALSE ""
1000 336 376 0.318153741800011 0.173142888090913 FALSE ""
800 334 377 0.30859422816072 0.183931986996339 FALSE ""
800 955 378 0.294536706644203 0.205116119590822 FALSE ""
200 661 379 0.32107266909121 0.235783905375528 FALSE ""
600 395 380 0.302726024526261 0.176147205822006 FALSE ""
600 16 381 0.2966669049749 0.218275061835352 FALSE ""
1000 817 382 0.318887798146237 0.243912845357691 FALSE ""
1000 505 383 0.300610994156293 0.199602019317771 FALSE ""
600 664 384 0.318691915669466 0.207261406015073 FALSE ""
1200 338 385 0.297610875917127 0.214202366606613 FALSE ""
200 289 386 0.309534025175269 0.159038076268024 FALSE ""
800 664 387 0.348510180246181 0.0885582402515282 FALSE ""
400 932 388 0.275515642359629 0.224682929223055 FALSE ""
200 996 389 0.287044751536517 0.215410580248837 FALSE ""
800 758 390 0.290810357280913 0.261902664270606 FALSE ""
800 970 391 0.317917725155688 0.178536489395331 FALSE ""
400 480 392 0.324633648447843 0.163761051841125 FALSE ""
800 940 393 0.279455199852193 0.208297803512455 FALSE ""
1200 318 394 0.304551168870421 0.151645598071196 FALSE ""
400 213 395 0.227830361397324 0.403786571783307 FALSE ""
1200 596 396 0.326068655372877 0.166214357214347 FALSE ""
600 404 397 0.276429032620109 0.21202997040779 FALSE ""
600 366 398 0.333979063313527 0.182761998308757 FALSE ""
200 474 399 0.303225550797336 0.274041437293314 FALSE ""
400 279 400 0.362389824463559 0.115010652720964 FALSE ""
800 501 401 0.314948712183917 0.151709112041791 FALSE ""
200 345 402 0.316994577826915 0.0909870789919484 FALSE ""
400 577 403 0.290653970669374 0.284664845612813 FALSE ""
1000 736 404 0.268693272933631 0.235695447037857 FALSE ""
1000 394 405 0.320632645650945 0.18901816358504 FALSE ""
600 367 406 0.255491014949978 0.29990626321323 FALSE ""
400 347 407 0.313104802805934 0.129648950487354 FALSE ""
600 589 408 0.248142451887142 0.250563839147518 FALSE ""
800 8 409 0.270340142192654 0.255482444894231 FALSE ""
800 463 410 0.257703376444576 0.262219305669522 FALSE ""
200 542 411 0.413368226115073 0.0630863604140112 FALSE ""
600 976 412 0.323388159294694 0.144052971983531 FALSE ""
400 850 413 0.30374301719795 0.197458511244113 FALSE ""
600 806 414 0.307945898236006 0.246682726077554 FALSE ""
800 999 415 0.300862726460129 0.198470179884114 FALSE ""
1200 615 416 0.315738398131808 0.148870807596841 FALSE ""
600 520 417 0.30027569927821 0.155865768642776 FALSE ""
400 602 418 0.172021172041907 0.348406345595946 FALSE ""
400 418 419 0.337784847179209 0.172120633277676 FALSE ""
400 149 420 0.268254012352039 0.260203817720093 FALSE ""
800 217 421 0.251114406771394 0.296632980976331 FALSE ""
200 355 422 0.228143585396637 0.338735886493174 FALSE ""
1000 606 423 0.317308078034713 0.166218966182801 FALSE ""
400 677 424 0.297986742189825 0.26562552663348 FALSE ""
600 183 425 0.31702687531396 0.208391013323049 FALSE ""
800 274 426 0.305822246957767 0.187450929310077 FALSE ""
600 187 427 0.298913953202117 0.196960926089677 FALSE ""
1200 465 428 0.347283397557106 0.135578417023421 FALSE ""
800 572 429 0.312424810244784 0.173479157700672 FALSE ""
600 255 430 0.304985881499499 0.200807839716234 FALSE ""
200 886 431 0.226176923138295 0.364017951182939 FALSE ""
200 567 432 0.20894784050609 0.421063865732435 FALSE ""
1000 874 433 0.300046387971001 0.17351191207084 FALSE ""
800 376 434 0.293019881320642 0.223403556880505 FALSE ""
200 828 435 0.22987277509419 0.309187611233421 FALSE ""
600 963 436 0.306024709206546 0.216585239766745 FALSE ""
800 659 437 0.270354635766696 0.254067794502993 FALSE ""
600 827 438 0.29782395398021 0.214585704521985 FALSE ""
200 860 439 0.342020885207924 0.260332507344351 FALSE ""
1200 586 440 0.296766534065898 0.23264509082767 FALSE ""
600 89 441 0.296798851166398 0.25156878477305 FALSE ""
1200 222 442 0.348103931293846 0.146451317793483 FALSE ""
600 577 443 0.318660485124802 0.156269263359295 FALSE ""
400 360 444 0.273621777747182 0.267147071479401 FALSE ""
600 574 445 0.300273881742859 0.239850135400691 FALSE ""
600 447 446 0.283867637664645 0.258770393242587 FALSE ""
600 807 447 0.231936896350244 0.337308468454695 FALSE ""
1200 543 448 0.319404795351612 0.189028552982026 FALSE ""
200 900 449 0.30799889718939 0.143357781178279 FALSE ""
800 784 450 0.318934272476792 0.18772688684501 FALSE ""
800 105 451 0.27889378713781 0.234914835960708 FALSE ""
1200 83 452 0.302249365431547 0.220320516844144 FALSE ""
1000 224 453 0.276816493439895 0.227943391067764 FALSE ""
800 710 454 0.280546975373438 0.257453790149412 FALSE ""
800 900 455 0.316958308014685 0.166665683953292 FALSE ""
1200 913 456 0.262326218457345 0.252463820695853 FALSE ""
1200 415 457 0.282190907774069 0.230394327525338 FALSE ""
600 332 458 0.203120246161477 0.340598746132834 FALSE ""
600 756 459 0.314364011171075 0.194378330478715 FALSE ""
600 36 460 0.275515301572147 0.256580600408381 FALSE ""
800 625 461 0.275971504399799 0.225334793963746 FALSE ""
1200 38 462 0.272729387531395 0.246828669506508 FALSE ""
400 378 463 0.307002816452045 0.189840759822564 FALSE ""
200 122 464 0.330024780613384 0.220360818264737 FALSE ""
200 339 465 0.27662320151687 0.242340377661439 FALSE ""
1000 412 466 0.301914387428572 0.24605386431431 FALSE ""
200 27 467 0.36519247849032 0.141539479613709 FALSE ""
800 223 468 0.299896922739319 0.197026392746977 FALSE ""
400 635 469 0.253855414126456 0.287011381483839 FALSE ""
400 949 470 0.321400427026997 0.171786335796832 FALSE ""
800 559 471 0.291925904357594 0.229457649143493 FALSE ""
200 643 472 0.177610621945314 0.41553301017863 FALSE ""
