"n" "mu" "rep" "id" "mu_hat" "error" "errorMessage"
200 1 534 417 0.989629608877197 FALSE ""
1000 2 556 418 1.98548338547498 FALSE ""
200 1 467 419 0.934456681981008 FALSE ""
1000 0.5 283 420 0.505170207065727 FALSE ""
200 0.25 466 421 0.245815932309889 FALSE ""
200 1 695 422 1.02012262408087 FALSE ""
1200 2 265 423 2.02500615789056 FALSE ""
200 2 222 424 1.97021083535121 FALSE ""
200 1 861 425 0.977219210528206 FALSE ""
400 1 608 426 1.03543818529425 FALSE ""
400 2 271 427 1.95490814071263 FALSE ""
1200 0.5 375 428 0.496613723794913 FALSE ""
1200 0.5 2 429 0.492708506101405 FALSE ""
1200 0.25 994 430 0.247887427081439 FALSE ""
1000 1 779 431 0.996829510724406 FALSE ""
800 0.5 459 432 0.511933318528328 FALSE ""
1200 2 609 433 2.00722412086901 FALSE ""
200 1 122 434 1.03585678804173 FALSE ""
1200 2 692 435 1.98975891113569 FALSE ""
800 2 228 436 2.02022340865351 FALSE ""
600 0.5 235 437 0.51520246738664 FALSE ""
200 1 225 438 0.993474842605845 FALSE ""
400 0.25 189 439 0.250396294598304 FALSE ""
200 1 645 440 1.01437323515989 FALSE ""
600 2 273 441 1.99843129598474 FALSE ""
1000 1 980 442 0.998026006818677 FALSE ""
400 0.25 451 443 0.25163790709433 FALSE ""
600 2 107 444 2.0029514280626 FALSE ""
800 0.5 933 445 0.503606359419787 FALSE ""
400 0.5 107 446 0.502220148863866 FALSE ""
800 2 953 447 2.01598616341894 FALSE ""
400 1 51 448 1.00198442146785 FALSE ""
600 0.5 382 449 0.501455894837444 FALSE ""
1200 0.5 461 450 0.498249282476225 FALSE ""
800 1 443 451 1.00693925664831 FALSE ""
400 1 811 452 1.00724970529554 FALSE ""
1000 1 766 453 1.00037494604758 FALSE ""
1000 0.25 856 454 0.251080270822592 FALSE ""
1200 0.25 511 455 0.250358550543633 FALSE ""
1200 0.5 637 456 0.500306994693545 FALSE ""
1000 1 718 457 0.995319150553697 FALSE ""
400 2 971 458 1.97280547268376 FALSE ""
200 0.25 868 459 0.251095094549288 FALSE ""
200 0.25 627 460 0.258048749384786 FALSE ""
200 0.25 799 461 0.257182267778323 FALSE ""
800 0.5 656 462 0.498424382849671 FALSE ""
400 2 959 463 1.99700363511199 FALSE ""
1000 1 685 464 1.00095864236289 FALSE ""
400 2 511 465 2.0148338432901 FALSE ""
1000 1 570 466 0.997951497804776 FALSE ""
600 1 17 467 1.00160670937298 FALSE ""
400 2 363 468 1.96742798733908 FALSE ""
600 1 154 469 1.03265650619311 FALSE ""
1000 0.25 601 470 0.252682758231426 FALSE ""
1000 0.25 942 471 0.246835966788861 FALSE ""
600 0.5 298 472 0.508895545744663 FALSE ""
400 1 452 473 1.00388204073781 FALSE ""
200 2 855 474 2.04192364234326 FALSE ""
1200 0.25 174 475 0.253294575849526 FALSE ""
600 0.5 413 476 0.49827170890851 FALSE ""
400 2 835 477 1.97915841353157 FALSE ""
1000 2 406 478 2.00148575641564 FALSE ""
800 0.5 349 479 0.512097676466309 FALSE ""
1200 2 802 480 1.98045030689926 FALSE ""
800 1 530 481 1.02966091475681 FALSE ""
400 0.25 121 482 0.250305188635054 FALSE ""
800 2 399 483 2.01567533088123 FALSE ""
1200 1 139 484 0.988345863963956 FALSE ""
200 1 159 485 0.959025500542081 FALSE ""
200 0.25 53 486 0.252527894477792 FALSE ""
1200 2 375 487 2.00689424758211 FALSE ""
400 2 473 488 1.91466159226368 FALSE ""
600 0.25 294 489 0.252268629633489 FALSE ""
600 2 105 490 1.95688765815791 FALSE ""
1000 0.5 177 491 0.49629187798751 FALSE ""
1000 2 542 492 1.97117960082539 FALSE ""
400 2 214 493 1.94886548405939 FALSE ""
200 0.5 155 494 0.495451708764993 FALSE ""
800 2 464 495 1.9475972599429 FALSE ""
400 0.5 540 496 0.502811016130793 FALSE ""
400 1 411 497 0.99370447321652 FALSE ""
200 2 972 498 2.0123517780247 FALSE ""
1000 0.5 337 499 0.493534475124149 FALSE ""
400 2 54 500 1.95322999177926 FALSE ""
1200 0.5 831 501 0.501301238572421 FALSE ""
800 2 147 502 2.02768049019981 FALSE ""
600 0.5 498 503 0.501320663230894 FALSE ""
1200 1 939 504 1.01996190901505 FALSE ""
600 2 210 505 2.02338401259428 FALSE ""
1200 0.25 357 506 0.251627967240396 FALSE ""
600 0.5 488 507 0.508662091789044 FALSE ""
200 1 590 508 0.982171559930153 FALSE ""
200 0.25 753 509 0.25402425886482 FALSE ""
1000 0.5 673 510 0.49784648716527 FALSE ""
1000 0.25 633 511 0.244592537259822 FALSE ""
800 0.5 28 512 0.510610690042289 FALSE ""
400 1 778 513 1.02487451901333 FALSE ""
400 2 526 514 1.97827943660434 FALSE ""
800 0.5 335 515 0.506035852805519 FALSE ""
1000 0.5 208 516 0.506614409565332 FALSE ""
400 2 268 517 1.95827975121779 FALSE ""
600 2 460 518 1.99558481368128 FALSE ""
1000 1 856 519 0.991058998853624 FALSE ""
800 1 317 520 1.0027073406516 FALSE ""
600 0.5 42 521 0.504489033139219 FALSE ""
600 0.25 213 522 0.245877084288102 FALSE ""
800 2 848 523 2.01005413063764 FALSE ""
800 1 809 524 0.990586150572564 FALSE ""
800 1 147 525 0.999461405011212 FALSE ""
1000 0.5 921 526 0.496814518301342 FALSE ""
1000 0.5 456 527 0.489887955156857 FALSE ""
400 0.5 51 528 0.51853075044152 FALSE ""
600 2 766 529 1.94495372550918 FALSE ""
1200 0.5 178 530 0.492508905568792 FALSE ""
1000 2 782 531 1.97314636574795 FALSE ""
800 0.25 324 532 0.247835473596476 FALSE ""
1000 0.25 920 533 0.247123081494371 FALSE ""
1000 0.5 54 534 0.505256742810325 FALSE ""
800 2 631 535 1.97872684709164 FALSE ""
200 1 615 536 1.00270671904361 FALSE ""
400 1 711 537 0.990323905170565 FALSE ""
400 0.25 542 538 0.246274909545725 FALSE ""
400 0.5 177 539 0.491283550496852 FALSE ""
800 1 475 540 1.00208725701966 FALSE ""
600 0.25 381 541 0.257498162091461 FALSE ""
400 0.5 865 542 0.495825477073108 FALSE ""
600 2 47 543 2.01379727921692 FALSE ""
1000 0.25 891 544 0.246347809502595 FALSE ""
1200 0.5 884 545 0.505637154687493 FALSE ""
800 0.5 433 546 0.494257226590012 FALSE ""
400 0.5 371 547 0.518153803762614 FALSE ""
1000 1 857 548 1.01134201120303 FALSE ""
800 0.5 874 549 0.503389465028038 FALSE ""
400 0.5 281 550 0.483255985514849 FALSE ""
200 0.25 839 551 0.253675557311874 FALSE ""
600 0.5 187 552 0.494994937608201 FALSE ""
800 0.5 232 553 0.501799658427927 FALSE ""
600 1 184 554 0.998829124291198 FALSE ""
200 1 245 555 1.01133391291581 FALSE ""
400 0.5 269 556 0.4689627902438 FALSE ""
200 0.5 500 557 0.52399723979957 FALSE ""
400 0.5 690 558 0.524659500321128 FALSE ""
400 1 195 559 1.01158489779898 FALSE ""
800 0.5 391 560 0.506948485796791 FALSE ""
1000 2 619 561 1.95061596330985 FALSE ""
400 0.25 650 562 0.245950898082132 FALSE ""
800 1 739 563 0.984808859861654 FALSE ""
600 2 22 564 1.94986353635972 FALSE ""
800 0.5 15 565 0.488893518868182 FALSE ""
1000 0.25 519 566 0.245453220686439 FALSE ""
1200 1 613 567 0.991021723570938 FALSE ""
200 1 928 568 0.986519643951623 FALSE ""
800 1 569 569 0.996231713635824 FALSE ""
1200 0.25 212 570 0.250168196895877 FALSE ""
200 0.5 729 571 0.50053629476222 FALSE ""
