"n" "mu" "rep" "id" "mu_hat" "error" "errorMessage"
50 0.25 90 298 0.231835758006693 FALSE ""
30 0.25 733 299 0.221507973837099 FALSE ""
200 0.25 506 300 0.256588768144866 FALSE ""
50 2 48 301 2.16283736933502 FALSE ""
30 0.5 649 302 0.400576631535043 FALSE ""
100 0.25 454 303 0.247423010166311 FALSE ""
100 0.25 862 304 0.253976196870232 FALSE ""
50 0.5 550 305 0.499003821576838 FALSE ""
100 0.25 826 306 0.241830257205191 FALSE ""
50 1 881 307 0.933805949908091 FALSE ""
30 1 679 308 1.0343196770152 FALSE ""
100 2 818 309 2.05946040787383 FALSE ""
200 1 680 310 0.999179637474184 FALSE ""
30 1 61 311 0.927795707750114 FALSE ""
30 0.25 854 312 0.260466956890086 FALSE ""
50 0.5 729 313 0.503246094776281 FALSE ""
30 0.5 569 314 0.50199012287659 FALSE ""
200 1 442 315 1.03629157457046 FALSE ""
30 2 163 316 2.13380438880051 FALSE ""
200 2 596 317 2.02629961951887 FALSE ""
30 2 691 318 2.18621831792558 FALSE ""
50 0.25 266 319 0.259969650611839 FALSE ""
100 0.25 238 320 0.259827744256094 FALSE ""
50 2 123 321 1.9796904306269 FALSE ""
30 0.25 431 322 0.240533796442538 FALSE ""
200 0.25 800 323 0.258124140597234 FALSE ""
200 0.25 261 324 0.254247695537937 FALSE ""
200 0.25 385 325 0.254186723138443 FALSE ""
100 0.5 558 326 0.465164750365695 FALSE ""
30 0.5 771 327 0.443848652934355 FALSE ""
200 2 306 328 2.0058081987637 FALSE ""
200 1 776 329 1.03917517620998 FALSE ""
100 0.25 272 330 0.242931021498165 FALSE ""
30 0.25 575 331 0.277902013549175 FALSE ""
100 2 502 332 1.90737536782125 FALSE ""
50 0.25 579 333 0.236797161433837 FALSE ""
200 0.5 809 334 0.510722132816993 FALSE ""
50 0.5 343 335 0.501999095299912 FALSE ""
50 0.5 874 336 0.52526001931222 FALSE ""
30 0.25 312 337 0.232720804881896 FALSE ""
100 2 849 338 1.91598272852126 FALSE ""
30 1 808 339 0.935607975666745 FALSE ""
30 0.25 898 340 0.246801274357264 FALSE ""
200 2 539 341 1.98457960459089 FALSE ""
200 2 985 342 1.95325556290126 FALSE ""
30 0.25 812 343 0.255371590606274 FALSE ""
100 1 664 344 0.952893439491266 FALSE ""
100 1 784 345 1.04302754307162 FALSE ""
50 0.5 325 346 0.522079159786051 FALSE ""
100 1 539 347 1.01287964666332 FALSE ""
