"n" "rep" "id" "beta_0_hat" "beta_1_hat" "error" "errorMessage"
100 298 166 0.41969038767282 0.0142311240469023 FALSE ""
100 457 167 0.280476579741463 0.313796716455046 FALSE ""
100 975 168 0.237217463033463 0.23539020020979 FALSE ""
100 319 169 0.274935605407447 0.260181362679773 FALSE ""
100 139 170 0.342312393414965 0.162937785300004 FALSE ""
50 110 171 0.274127619470445 0.244332052346653 FALSE ""
30 374 172 0.389396691610318 0.000820544591400283 FALSE ""
100 191 173 0.316065327791543 0.132424608681058 FALSE ""
200 810 174 0.408888570507755 0.0312653754333802 FALSE ""
100 502 175 0.28432610496571 0.233828229772262 FALSE ""
100 996 176 0.47658870221552 -0.231485840003768 FALSE ""
200 308 177 0.307312341262532 0.216226043733764 FALSE ""
100 233 178 0.244813517312511 0.219231187233157 FALSE ""
200 251 179 0.302507430744652 0.144528666665681 FALSE ""
30 362 180 0.169926750696415 0.215837389274496 FALSE ""
50 839 181 0.440229039719421 0.00582951171412944 FALSE ""
200 631 182 0.364043980300633 0.0418407697855883 FALSE ""
50 314 183 0.245791517290009 0.278918349708576 FALSE ""
100 541 184 0.276039082194255 0.210626333051707 FALSE ""
200 479 185 0.376205309308628 0.0993491774397069 FALSE ""
30 772 186 0.0879977588086288 0.436314294274259 FALSE ""
50 910 187 0.475424252482495 -0.24791976659105 FALSE ""
100 472 188 0.315612024317017 0.163562945502707 FALSE ""
100 342 189 0.382888226715312 -0.047972807144714 FALSE ""
50 97 190 0.402620610980778 0.0432415360798217 FALSE ""
200 66 191 0.331856310542239 0.114727962689334 FALSE ""
100 877 192 0.21250969663264 0.26105145700125 FALSE ""
50 626 193 0.36599682003331 -0.00646054870502705 FALSE ""
30 512 194 0.402458325397416 -0.101839955560979 FALSE ""
30 821 195 0.246680141516128 0.126711143702152 FALSE ""
30 635 196 0.346766515814778 0.260375361875339 FALSE ""
30 253 197 0.127763715668829 0.357216692418613 FALSE ""
100 851 198 0.212523072070332 0.37440136126858 FALSE ""
30 50 199 0.425380839022762 -0.00597303069797532 FALSE ""
50 20 200 0.241705411949712 0.338224314639398 FALSE ""
50 62 201 0.376534129187855 0.044798647413012 FALSE ""
30 803 202 0.523096102590008 -0.0697411322804071 FALSE ""
50 897 203 0.280791627137295 0.034212715503148 FALSE ""
100 899 204 0.301430436200566 0.103115159909598 FALSE ""
50 71 205 0.380255217164669 -0.043254628897337 FALSE ""
200 53 206 0.497860329884896 -0.161063102722211 FALSE ""
100 378 207 0.365665238888221 0.00596831090906699 FALSE ""
30 78 208 0.299958094624917 0.218112714816401 FALSE ""
100 723 209 0.400996804630732 0.0308759579743108 FALSE ""
100 392 210 0.316023128679245 0.120967677050946 FALSE ""
30 268 211 0.575441990928137 -0.130418290258584 FALSE ""
50 880 212 0.218813299166061 0.267776132637499 FALSE ""
30 254 213 0.224183836339359 0.294427950156285 FALSE ""
50 53 214 0.322172951622814 0.058412917460843 FALSE ""
30 603 215 0.597967281753867 -0.279733287760679 FALSE ""
50 460 216 0.447201436366332 -0.227728433141721 FALSE ""
200 175 217 0.363160377534448 0.0342104786264023 FALSE ""
100 919 218 0.3481368657112 0.0968602057580299 FALSE ""
200 662 219 0.368148349529215 -0.00389295596978958 FALSE ""
200 5 220 0.315515980107774 0.143073299467828 FALSE ""
200 494 221 0.321771887804083 0.186027775022296 FALSE ""
30 858 222 0.117982383353272 0.377341124434442 FALSE ""
100 433 223 0.413643686771775 -0.0727544351594731 FALSE ""
30 76 224 0.141456392514713 0.218633096076795 FALSE ""
200 660 225 0.424648917263676 -0.0921352638403454 FALSE ""
30 242 226 0.473585014412331 0.0212097388219981 FALSE ""
50 680 227 0.34896861110293 -0.0608858172740019 FALSE ""
100 711 228 0.416963829488428 -0.0202470593999216 FALSE ""
50 997 229 0.203777249145853 0.300163121013273 FALSE ""
30 911 230 0.45584825156638 -0.0140701223698772 FALSE ""
200 501 231 0.388076094706624 -0.00198521832637956 FALSE ""
200 718 232 0.371001001733488 0.0190953042283807 FALSE ""
30 175 233 0.118137825780657 0.0852605410958426 FALSE ""
100 416 234 0.355319684245464 0.0862604065190204 FALSE ""
50 3 235 0.340006845034539 0.241769806710468 FALSE ""
30 416 236 0.643469841087435 -0.278712403216224 FALSE ""
200 92 237 0.371662440842139 0.029909397990249 FALSE ""
30 149 238 0.460937244498505 0.00980669888158237 FALSE ""
200 989 239 0.32103813862434 0.173276309821326 FALSE ""
30 446 240 0.15957773655162 0.35580778129524 FALSE ""
50 330 241 0.263903470729676 -0.0489751079368076 FALSE ""
100 464 242 0.32540567176255 0.0284821436779136 FALSE ""
50 301 243 0.211993200594319 0.493117646643624 FALSE ""
100 985 244 0.279309113781784 0.25946512083168 FALSE ""
30 555 245 0.332877470557083 0.102963944597022 FALSE ""
100 329 246 0.259206756613922 0.287324987083613 FALSE ""
200 80 247 0.369925095860227 -0.029300874303581 FALSE ""
200 355 248 0.317759945397887 0.0694965911848965 FALSE ""
200 88 249 0.377171614663343 0.0559203654628329 FALSE ""
30 722 250 0.151933518440354 0.211939975021465 FALSE ""
200 646 251 0.346834753479417 0.0442410070425761 FALSE ""
50 116 252 0.352236185112513 0.0697977274080014 FALSE ""
200 197 253 0.265423025806667 0.252146679197957 FALSE ""
50 104 254 0.412345109907225 0.0926430836969958 FALSE ""
30 897 255 -0.0298443974679844 0.430058727488426 FALSE ""
100 65 256 0.389346661943645 -0.00677545490473393 FALSE ""
100 938 257 0.195626620327392 0.328835438605672 FALSE ""
100 876 258 0.389591235710551 0.230858761248704 FALSE ""
50 15 259 0.323389816624577 0.124584499213841 FALSE ""
30 954 260 0.143390021069864 0.283917727465213 FALSE ""
30 140 261 0.319584724035241 0.122220347549202 FALSE ""
50 961 262 0.28886705837283 0.299172212543966 FALSE ""
30 893 263 0.268354851217587 0.183615380278491 FALSE ""
200 434 264 0.326964719504156 0.108541398951368 FALSE ""
200 419 265 0.317207153801092 0.0983364775813097 FALSE ""
30 306 266 0.337212631708319 0.242567068081494 FALSE ""
30 474 267 0.478809787090003 0.0285098865183667 FALSE ""
200 30 268 0.249255333409914 0.303726526393586 FALSE ""
200 552 269 0.232380596637091 0.186604543621193 FALSE ""
200 466 270 0.264216087492238 0.254326435345208 FALSE ""
100 747 271 0.34025005382095 -0.0307400622757224 FALSE ""
50 483 272 0.376651976672035 0.0686548624815821 FALSE ""
100 448 273 0.36219649156219 0.227849796306488 FALSE ""
50 403 274 0.21808994747152 0.151074059583079 FALSE ""
50 91 275 0.29902459244795 0.0974035749706396 FALSE ""
100 959 276 0.355807459531943 0.0490894423174447 FALSE ""
30 86 277 0.464929195803454 -0.181402728139446 FALSE ""
200 754 278 0.349928791565524 0.0802483333771372 FALSE ""
200 396 279 0.315136303365984 0.143558430269401 FALSE ""
50 225 280 0.0162106099102226 0.438948323048677 FALSE ""
30 6 281 0.295940458539178 0.248989584706841 FALSE ""
30 695 282 0.528567126485164 -0.322151791422928 FALSE ""
100 893 283 0.234168737895968 0.185481519149914 FALSE ""
50 577 284 0.50216063312918 -0.065577395184369 FALSE ""
50 156 285 0.306492501941755 0.195472933117953 FALSE ""
200 644 286 0.295485388193553 0.0808564124037729 FALSE ""
30 914 287 0.180382009026304 0.0865246130527441 FALSE ""
30 733 288 0.34167818312816 -0.115090883949363 FALSE ""
100 12 289 0.378150809103028 0.00401549864584639 FALSE ""
30 53 290 0.3002525371916 0.179925975232097 FALSE ""
200 156 291 0.329003117404369 0.0900842081266125 FALSE ""
200 986 292 0.293257395361789 0.185155883729603 FALSE ""
50 824 293 0.181461054913472 0.238345457657849 FALSE ""
100 960 294 0.33899714115204 0.156028507914837 FALSE ""
200 866 295 0.351646185332327 0.0240157657745501 FALSE ""
30 278 296 0.21968180926984 0.366677208618355 FALSE ""
200 59 297 0.298339837001241 0.112648082178387 FALSE ""
50 892 298 0.589754956923302 -0.339754314783593 FALSE ""
200 289 299 0.361879305713939 0.0590862962660767 FALSE ""
30 508 300 0.110997835645967 0.270064048391526 FALSE ""
50 430 301 0.246114075686717 0.22821313192491 FALSE ""
30 338 302 0.282641528601719 0.00304402533208271 FALSE ""
200 832 303 0.323248160086459 0.199702152343301 FALSE ""
100 822 304 0.321167744013954 0.20670850096705 FALSE ""
100 894 305 0.419452193977686 -0.131980564665797 FALSE ""
30 246 306 0.345646357568487 0.0421957999680302 FALSE ""
50 700 307 0.189445416062974 0.21998782766394 FALSE ""
50 692 308 0.303448745745857 -0.00233302886083106 FALSE ""
50 541 309 0.459004260635596 0.101265802851059 FALSE ""
200 475 310 0.361960197581345 0.104009951062421 FALSE ""
50 390 311 0.243770268063783 0.226507308476759 FALSE ""
30 440 312 0.286317354808544 0.101831877420671 FALSE ""
50 878 313 0.329328424335798 0.219027212768536 FALSE ""
50 717 314 0.440139693106161 0.0431583488402473 FALSE ""
200 517 315 0.291951856227952 0.0271543159490198 FALSE ""
50 932 316 0.517779164557319 -0.357266820039205 FALSE ""
100 45 317 0.290623429548882 0.101925202539192 FALSE ""
100 768 318 0.136904291669054 0.403293048041256 FALSE ""
50 182 319 0.596336993357453 -0.324732702424383 FALSE ""
