"n" "mu" "rep" "id" "mu_hat" "error" "errorMessage"
250 2 265 217 2.06837339938679 FALSE ""
200 1 601 218 0.987115462960453 FALSE ""
300 2 967 219 2.00294432848599 FALSE ""
100 2 899 220 1.98976463103782 FALSE ""
250 0.5 975 221 0.512626436443391 FALSE ""
250 0.25 608 222 0.266883218992208 FALSE ""
150 2 309 223 1.96554104327015 FALSE ""
300 1 117 224 0.97480115985219 FALSE ""
200 0.25 218 225 0.255222165805294 FALSE ""
100 2 693 226 1.99711831315272 FALSE ""
100 2 67 227 2.03043552014437 FALSE ""
300 1 492 228 0.965210323591558 FALSE ""
100 0.25 926 229 0.237373376875761 FALSE ""
50 0.25 212 230 0.276548223039925 FALSE ""
250 1 721 231 1.0097600130247 FALSE ""
250 2 538 232 1.99256576851133 FALSE ""
100 1 749 233 1.08270506570638 FALSE ""
150 0.25 56 234 0.257099296966528 FALSE ""
100 2 750 235 2.0139209252175 FALSE ""
300 0.5 362 236 0.497937505920228 FALSE ""
100 0.25 794 237 0.257738511833116 FALSE ""
250 0.25 501 238 0.24504597971003 FALSE ""
200 2 403 239 2.05623950761978 FALSE ""
250 0.25 587 240 0.250787455822439 FALSE ""
50 0.5 286 241 0.518121451266295 FALSE ""
50 2 156 242 1.9964327452752 FALSE ""
100 0.5 72 243 0.511179600640422 FALSE ""
250 1 763 244 0.971448843727241 FALSE ""
100 2 885 245 2.05791231176098 FALSE ""
300 2 394 246 2.03934163589844 FALSE ""
150 0.5 996 247 0.47260228270591 FALSE ""
50 2 283 248 2.17391456865227 FALSE ""
250 0.5 816 249 0.504424715086977 FALSE ""
50 0.25 810 250 0.276484248856224 FALSE ""
200 0.25 757 251 0.248871001964264 FALSE ""
300 0.5 357 252 0.495262559821411 FALSE ""
150 1 74 253 0.990075450515191 FALSE ""
200 1 947 254 0.972561363058687 FALSE ""
100 1 462 255 0.99557644691656 FALSE ""
150 0.5 235 256 0.516881924402579 FALSE ""
200 0.5 425 257 0.503177293719042 FALSE ""
50 2 255 258 1.94632474741606 FALSE ""
50 0.25 861 259 0.251514748910351 FALSE ""
300 2 581 260 2.02061480454921 FALSE ""
100 1 362 261 0.968074214628115 FALSE ""
150 2 340 262 2.02002922008811 FALSE ""
150 0.5 141 263 0.50243461850549 FALSE ""
250 2 751 264 2.0263074010043 FALSE ""
250 2 708 265 1.9837714826213 FALSE ""
50 0.25 391 266 0.231769857904493 FALSE ""
200 0.25 511 267 0.250925717196891 FALSE ""
100 0.25 290 268 0.267139012856982 FALSE ""
150 0.25 343 269 0.246590273905349 FALSE ""
250 1 88 270 0.973628285058358 FALSE ""
200 1 17 271 0.999981968259952 FALSE ""
150 2 834 272 2.0100265851366 FALSE ""
250 0.25 963 273 0.255338035379581 FALSE ""
250 1 201 274 0.974148357125772 FALSE ""
250 0.25 641 275 0.23911649161796 FALSE ""
250 0.25 248 276 0.245663932287343 FALSE ""
300 1 788 277 1.03500768377919 FALSE ""
250 2 646 278 2.15440923842642 FALSE ""
150 0.25 658 279 0.260824239998909 FALSE ""
50 0.25 358 280 0.263785279713276 FALSE ""
100 0.5 953 281 0.5014314840395 FALSE ""
300 1 143 282 1.01218889099881 FALSE ""
50 1 65 283 0.925878571518576 FALSE ""
200 1 453 284 0.987662045531062 FALSE ""
100 0.5 116 285 0.510610342840493 FALSE ""
200 2 900 286 2.0266597438121 FALSE ""
300 1 547 287 1.02402640007596 FALSE ""
250 1 508 288 0.991296140099818 FALSE ""
150 0.25 501 289 0.253859848582656 FALSE ""
250 2 103 290 1.96223613645145 FALSE ""
250 2 764 291 2.05274811748891 FALSE ""
50 2 560 292 2.107298331285 FALSE ""
250 0.5 914 293 0.468228406921093 FALSE ""
50 0.5 457 294 0.491530822277361 FALSE ""
150 0.25 906 295 0.233511809499707 FALSE ""
300 0.25 365 296 0.253151350499092 FALSE ""
50 1 735 297 1.01246360392691 FALSE ""
200 2 323 298 1.98948926437512 FALSE ""
300 1 250 299 1.02143372684665 FALSE ""
300 1 239 300 0.935511656725369 FALSE ""
150 2 996 301 2.03474241941156 FALSE ""
200 1 548 302 1.0212944915681 FALSE ""
150 1 941 303 1.04005587904304 FALSE ""
150 0.5 515 304 0.48496706008053 FALSE ""
100 1 300 305 1.04178942389799 FALSE ""
50 2 480 306 2.05483702804066 FALSE ""
100 0.5 454 307 0.480329026220401 FALSE ""
100 2 566 308 1.95157151260221 FALSE ""
200 0.5 569 309 0.486001326451383 FALSE ""
50 1 782 310 0.994661680943805 FALSE ""
100 1 531 311 0.979110380232277 FALSE ""
150 0.5 687 312 0.480764801661304 FALSE ""
100 1 874 313 1.0290624543979 FALSE ""
300 1 399 314 0.977708246881713 FALSE ""
50 0.5 790 315 0.486379083492185 FALSE ""
200 1 339 316 1.0106358953063 FALSE ""
300 2 196 317 1.99711925304522 FALSE ""
50 1 294 318 0.999628331778836 FALSE ""
200 1 1000 319 0.980265477773305 FALSE ""
50 0.5 841 320 0.514591359536488 FALSE ""
250 2 453 321 1.99953714333984 FALSE ""
150 0.5 6 322 0.48439993674596 FALSE ""
200 2 837 323 2.0089432283416 FALSE ""
100 0.5 706 324 0.506158066726359 FALSE ""
200 1 868 325 1.01096487762011 FALSE ""
250 0.5 990 326 0.512578677582847 FALSE ""
200 0.5 699 327 0.518652100021433 FALSE ""
200 2 499 328 1.99284402267185 FALSE ""
300 1 582 329 1.03470459919618 FALSE ""
300 1 585 330 1.03261160581268 FALSE ""
250 0.5 642 331 0.500417112014074 FALSE ""
200 0.5 378 332 0.504069570195106 FALSE ""
100 1 510 333 0.937115568848513 FALSE ""
150 2 296 334 2.07636356025597 FALSE ""
250 2 169 335 2.04583772751369 FALSE ""
100 1 344 336 1.04073121546761 FALSE ""
100 2 397 337 1.92364881181708 FALSE ""
250 0.25 243 338 0.251191889390523 FALSE ""
150 1 67 339 1.00988154490211 FALSE ""
100 0.25 235 340 0.248007895072048 FALSE ""
50 0.5 884 341 0.497006434455117 FALSE ""
200 2 569 342 1.99085317309992 FALSE ""
100 2 540 343 1.90696742255166 FALSE ""
200 1 746 344 1.07406901217071 FALSE ""
50 2 198 345 1.96191839643487 FALSE ""
200 0.25 279 346 0.240365726016408 FALSE ""
250 2 261 347 2.04057830419627 FALSE ""
250 0.5 485 348 0.49716802255165 FALSE ""
150 1 31 349 1.02472184870929 FALSE ""
100 1 252 350 1.04965224415955 FALSE ""
50 2 370 351 2.09073829113273 FALSE ""
150 1 269 352 1.01597424539208 FALSE ""
200 1 768 353 0.980757032548798 FALSE ""
50 2 114 354 1.87987914930493 FALSE ""
100 0.5 913 355 0.490924734850921 FALSE ""
100 1 556 356 0.968052491063742 FALSE ""
200 0.25 684 357 0.248730191666287 FALSE ""
150 0.25 97 358 0.259988081797134 FALSE ""
250 2 831 359 2.02148125027873 FALSE ""
250 0.25 475 360 0.238063099133408 FALSE ""
250 2 506 361 1.90458817290738 FALSE ""
150 1 103 362 1.02395212887672 FALSE ""
50 2 743 363 2.02517952916588 FALSE ""
50 2 749 364 1.82960876848627 FALSE ""
100 0.5 185 365 0.525820832910714 FALSE ""
250 0.25 689 366 0.252472435782042 FALSE ""
200 2 330 367 1.99479653687146 FALSE ""
200 0.25 357 368 0.253614839016534 FALSE ""
150 0.5 180 369 0.496133721262811 FALSE ""
300 0.5 292 370 0.495146535067995 FALSE ""
200 2 642 371 2.09829908893165 FALSE ""
250 0.25 854 372 0.250089733874839 FALSE ""
100 0.5 95 373 0.497460218619647 FALSE ""
150 0.25 703 374 0.243950664619533 FALSE ""
250 1 295 375 1.04153543195284 FALSE ""
150 0.5 253 376 0.525365128566351 FALSE ""
100 2 606 377 1.88570148097246 FALSE ""
300 1 422 378 1.01473841008765 FALSE ""
200 1 342 379 1.0275479622704 FALSE ""
50 2 483 380 1.94380075965961 FALSE ""
150 0.5 334 381 0.46191155586727 FALSE ""
150 1 132 382 1.00857700375711 FALSE ""
250 0.5 287 383 0.48531448804018 FALSE ""
100 0.5 25 384 0.495007755369994 FALSE ""
50 0.5 195 385 0.506748899025849 FALSE ""
250 2 312 386 2.01759261956321 FALSE ""
250 0.25 234 387 0.254091462065287 FALSE ""
100 2 938 388 1.96651689465524 FALSE ""
150 2 693 389 2.01034679513279 FALSE ""
50 2 433 390 2.0730561125561 FALSE ""
300 1 3 391 1.00739651769513 FALSE ""
250 0.5 851 392 0.496841399966642 FALSE ""
150 0.5 11 393 0.50014463703184 FALSE ""
300 1 251 394 1.01032347157151 FALSE ""
300 2 624 395 1.96346293481743 FALSE ""
250 1 255 396 1.04971728106107 FALSE ""
200 0.25 914 397 0.254546500574354 FALSE ""
300 2 613 398 1.98037544332374 FALSE ""
100 2 685 399 2.08901378109939 FALSE ""
100 0.5 355 400 0.477986090858886 FALSE ""
100 1 139 401 0.952368374960319 FALSE ""
100 1 517 402 1.01902271723598 FALSE ""
100 0.5 629 403 0.512673982890203 FALSE ""
300 0.25 217 404 0.246459499428999 FALSE ""
300 1 728 405 0.99503746935202 FALSE ""
250 1 9 406 1.04013986592576 FALSE ""
150 0.25 397 407 0.242654161369895 FALSE ""
100 0.25 702 408 0.262818791975547 FALSE ""
200 0.25 630 409 0.249756602840809 FALSE ""
100 2 501 410 2.04007474497812 FALSE ""
200 1 37 411 1.00881473489081 FALSE ""
100 0.5 849 412 0.478736827461186 FALSE ""
100 2 812 413 1.95652570655694 FALSE ""
50 0.5 276 414 0.46085223038259 FALSE ""
250 1 110 415 0.978378713088092 FALSE ""
100 1 599 416 1.10603859210163 FALSE ""
250 0.25 126 417 0.258887933953668 FALSE ""
200 2 617 418 1.98743040533747 FALSE ""
300 2 364 419 1.94407906349353 FALSE ""
200 0.25 36 420 0.255877313447395 FALSE ""
