"n" "rep" "id" "beta_0_hat" "beta_1_hat" "error" "errorMessage"
100 8587 193 0.297375137490211 0.301002353955723 FALSE ""
100 3718 194 0.415006501712564 0.0533055247128769 FALSE ""
100 2116 195 0.156213026749681 0.4078326803496 FALSE ""
50 4419 196 0.260513344584965 0.371320708642329 FALSE ""
500 581 197 0.27573057104906 0.202921203785575 FALSE ""
50 4157 198 0.28025966153414 0.245258402479028 FALSE ""
50 530 199 0.326654943311475 0.222283697216916 FALSE ""
500 1018 200 0.310281213923879 0.174972914296643 FALSE ""
50 615 201 0.355992242485381 0.0713874166762567 FALSE ""
50 476 202 0.278448472360454 0.222189202310755 FALSE ""
1000 9808 203 0.323579036075239 0.147337032148346 FALSE ""
1000 7512 204 0.317376978144619 0.173716269757266 FALSE ""
500 4269 205 0.326328075672501 0.117842998494187 FALSE ""
1000 9707 206 0.334025512193765 0.166366886697209 FALSE ""
1000 1938 207 0.340734037589276 0.0989621710821306 FALSE ""
500 9530 208 0.267697847836553 0.247924594030994 FALSE ""
500 1520 209 0.247521959639824 0.278915651564492 FALSE ""
100 9726 210 0.327164886900031 0.238282422804468 FALSE ""
50 1153 211 0.386746016176654 0.10428356829563 FALSE ""
1000 9955 212 0.266620632501087 0.247588744485553 FALSE ""
500 438 213 0.353481882787531 0.0838546289808161 FALSE ""
500 4580 214 0.264501629822552 0.198949438614377 FALSE ""
500 3172 215 0.283205641647267 0.144757185907697 FALSE ""
1000 8044 216 0.277459253634819 0.214302494937373 FALSE ""
500 6511 217 0.27955925053508 0.239567590217045 FALSE ""
100 7264 218 0.329373617549065 0.154939387948387 FALSE ""
500 692 219 0.273540347458389 0.254614997267606 FALSE ""
1000 8366 220 0.292033305768593 0.211046873967079 FALSE ""
500 730 221 0.32915724477652 0.170587815808195 FALSE ""
50 219 222 0.605459096207079 -0.136559161778054 FALSE ""
500 3066 223 0.279614154499858 0.21789434013224 FALSE ""
1000 4404 224 0.293061720262302 0.205229385669735 FALSE ""
50 3972 225 0.416038033807678 0.0414594929537018 FALSE ""
50 4447 226 0.217781988080933 0.312963879069568 FALSE ""
1000 4499 227 0.21725395651946 0.329381154445555 FALSE ""
100 88 228 0.446900689206104 -0.0268738145748621 FALSE ""
100 489 229 0.345622471980772 0.139065666954447 FALSE ""
50 7677 230 0.329590285718479 -0.00506918570479455 FALSE ""
100 6504 231 0.382127763425006 0.148486852893131 FALSE ""
50 5647 232 0.282077253110488 0.166108141965971 FALSE ""
100 5868 233 0.304609465524912 0.254658960847467 FALSE ""
500 402 234 0.270278836228586 0.224453490722893 FALSE ""
500 18 235 0.319635670493374 0.204742721395923 FALSE ""
50 8580 236 0.213155620158098 0.425063589711492 FALSE ""
50 6695 237 0.4189950534915 0.0937417180597561 FALSE ""
500 1801 238 0.328415526785242 0.118753174762064 FALSE ""
1000 4173 239 0.307439713553761 0.233290903382314 FALSE ""
1000 9283 240 0.276833128395777 0.227913503166201 FALSE ""
50 7450 241 0.47725717888045 -0.234845102856336 FALSE ""
100 1611 242 0.241449664437839 0.312157762409383 FALSE ""
500 6714 243 0.347618582407628 0.125114513972988 FALSE ""
100 5032 244 0.456168113215438 -0.00673540604261288 FALSE ""
50 8127 245 0.264351159896578 0.29625910388849 FALSE ""
100 6616 246 0.148068711604953 0.388413985801946 FALSE ""
50 622 247 0.350703846175637 0.290895610592511 FALSE ""
100 2825 248 0.356199030444745 0.0708151534585924 FALSE ""
1000 6784 249 0.321886126014529 0.178413907495067 FALSE ""
100 1206 250 0.427799523193567 -0.322698233049654 FALSE ""
1000 7494 251 0.349792881055547 0.137709872651035 FALSE ""
1000 622 252 0.344525423587125 0.0940898880850458 FALSE ""
1000 8892 253 0.328150843209339 0.168161582920702 FALSE ""
500 5260 254 0.297139675994406 0.208015579024033 FALSE ""
50 379 255 0.356588846484638 0.111902735006253 FALSE ""
50 9877 256 0.37436312050591 -0.198725713629084 FALSE ""
1000 9403 257 0.271485588758448 0.244656048999885 FALSE ""
50 700 258 0.423624532715366 0.0992896030970983 FALSE ""
1000 7753 259 0.351806222268271 0.0909224936631535 FALSE ""
500 1872 260 0.193648886878524 0.308394810619067 FALSE ""
100 7892 261 0.196296135735375 0.247197206821112 FALSE ""
500 4541 262 0.244818687037492 0.269702996644624 FALSE ""
100 196 263 0.256989107970097 0.210299980686816 FALSE ""
500 3615 264 0.198630406519683 0.382721849508706 FALSE ""
50 2598 265 0.392536546697519 0.0695235495450205 FALSE ""
1000 9364 266 0.262188729150041 0.256585949227995 FALSE ""
100 3525 267 0.323782878726071 0.198869042192683 FALSE ""
500 9581 268 0.324019108819394 0.127081969912743 FALSE ""
100 7300 269 0.322181502454079 0.197197373753782 FALSE ""
500 1352 270 0.317287301151383 0.192199772590304 FALSE ""
50 2365 271 0.444110000078077 0.149904359200546 FALSE ""
100 5288 272 0.206776497083022 0.424917000253137 FALSE ""
1000 2176 273 0.332121378549016 0.129419765369382 FALSE ""
50 320 274 0.225944394966021 0.347097272148402 FALSE ""
100 4180 275 0.35043441683516 0.033396275478273 FALSE ""
50 6323 276 0.119424967320627 0.311164246822908 FALSE ""
1000 6509 277 0.320641070502689 0.119036461652175 FALSE ""
1000 1266 278 0.315293196227682 0.168942475182323 FALSE ""
50 9335 279 0.177950920904673 0.36847891780239 FALSE ""
1000 872 280 0.271856998265655 0.214280111917672 FALSE ""
100 1298 281 0.351439958383946 0.191195079185969 FALSE ""
1000 4186 282 0.300708746834116 0.193124685061528 FALSE ""
1000 16 283 0.257029067914936 0.281383770460798 FALSE ""
1000 7319 284 0.265432159717127 0.254895553361371 FALSE ""
50 7403 285 0.419691033302267 -0.00100570762016684 FALSE ""
100 9982 286 0.258079451388745 0.203304811623534 FALSE ""
50 8774 287 0.369802798401308 0.0487770208225791 FALSE ""
50 4881 288 0.420025282156893 0.0584075835370884 FALSE ""
100 8926 289 0.444774378976644 -0.0401281981687584 FALSE ""
50 5270 290 0.564542842486737 -0.183222181351306 FALSE ""
1000 8771 291 0.279698538012759 0.196345347618311 FALSE ""
100 180 292 0.545919731689729 -0.250178522422066 FALSE ""
100 4853 293 0.285395864643229 0.242224555242286 FALSE ""
50 3991 294 0.186550066640595 0.479388803266114 FALSE ""
500 6158 295 0.343740889686452 0.134309775319566 FALSE ""
50 2227 296 0.349659436706279 0.0587831434486806 FALSE ""
1000 3104 297 0.292238590403308 0.237447711518736 FALSE ""
100 2790 298 0.162751583651268 0.386868144985687 FALSE ""
500 2928 299 0.27668218103515 0.211174124799808 FALSE ""
1000 7057 300 0.302882130571527 0.215470892029228 FALSE ""
500 7350 301 0.277672718039578 0.195983101981747 FALSE ""
500 773 302 0.307451593109589 0.127201774738932 FALSE ""
500 4589 303 0.337647649117257 0.117585442279663 FALSE ""
500 6813 304 0.290610144818103 0.220346282606028 FALSE ""
50 7635 305 0.22530041951621 0.285418797931556 FALSE ""
1000 516 306 0.330495262781008 0.124738652050606 FALSE ""
100 9062 307 0.368625711650513 0.146078293882163 FALSE ""
50 896 308 0.271188981230907 0.264597358721234 FALSE ""
50 1369 309 0.281588151839351 0.196972357111104 FALSE ""
50 9706 310 0.311273428292214 0.0551594171919778 FALSE ""
100 4586 311 0.339379438364587 0.227582929304647 FALSE ""
50 7587 312 0.180706326069238 0.285207449599863 FALSE ""
100 6181 313 0.337038515773136 0.214537978762197 FALSE ""
100 6477 314 0.263709961483963 0.191216683656611 FALSE ""
100 9754 315 0.219815965563342 0.207685009431677 FALSE ""
50 3042 316 0.378472471720495 0.0554559595953462 FALSE ""
50 2214 317 0.240682028203331 0.277888350986482 FALSE ""
500 4908 318 0.296240671793176 0.250012510955053 FALSE ""
500 8355 319 0.236859895340597 0.259579188577031 FALSE ""
1000 1340 320 0.280588761516837 0.205375083189181 FALSE ""
100 1709 321 0.28096018644712 0.296235748266994 FALSE ""
1000 3031 322 0.321411373617746 0.157316964896829 FALSE ""
50 6814 323 0.296102536868658 0.241834101185616 FALSE ""
1000 9060 324 0.29595335585432 0.201551164258679 FALSE ""
100 6285 325 0.447906041795918 0.0784971043509155 FALSE ""
50 2356 326 0.408630348373831 0.0314593373292612 FALSE ""
50 7550 327 0.177956067383193 0.351119968270975 FALSE ""
1000 1926 328 0.261703856763877 0.285548132765094 FALSE ""
50 873 329 0.326757869950594 0.217377004069163 FALSE ""
50 4175 330 0.339053576044537 -0.0288682177238067 FALSE ""
50 4137 331 0.411700620115042 0.0915858786453097 FALSE ""
50 7485 332 0.157407971274834 0.473162908238365 FALSE ""
500 5448 333 0.281171943702656 0.225380627802472 FALSE ""
50 1144 334 0.130504873774134 0.428317901921637 FALSE ""
1000 4332 335 0.291394505652021 0.218020894235198 FALSE ""
100 8590 336 0.17531514643393 0.418673281616228 FALSE ""
50 5632 337 0.0731665962604148 0.446365039431959 FALSE ""
50 4841 338 0.255978901052637 0.357368975450029 FALSE ""
50 9624 339 0.210331612927524 0.220291513857564 FALSE ""
100 96 340 -0.00238432835047555 0.675423953383291 FALSE ""
1000 9166 341 0.303633596650142 0.176727690755075 FALSE ""
500 8884 342 0.251346600879756 0.210922784530423 FALSE ""
50 7218 343 0.229942382570607 0.219983269801871 FALSE ""
500 831 344 0.310938662439447 0.198266922861157 FALSE ""
1000 8134 345 0.300773903420615 0.247523145068021 FALSE ""
1000 7671 346 0.269023401167855 0.237527640729248 FALSE ""
50 6890 347 0.477659538931365 -0.0660875383685807 FALSE ""
100 831 348 0.385112258118698 0.0807401310738018 FALSE ""
1000 372 349 0.290434687009468 0.177501937222753 FALSE ""
100 6813 350 0.337887558300497 0.0045046679103687 FALSE ""
500 4853 351 0.330646770928643 0.235421852225836 FALSE ""
500 1333 352 0.25922320253566 0.302189968630482 FALSE ""
50 4519 353 0.310149605795669 0.143443940774667 FALSE ""
500 4307 354 0.309322579657509 0.183546334772533 FALSE ""
1000 3532 355 0.330766514853499 0.167984148739284 FALSE ""
100 7961 356 0.426248545736229 0.00730242908576246 FALSE ""
500 1854 357 0.29703189066468 0.213623879937039 FALSE ""
500 3586 358 0.334898454687476 0.128763169508915 FALSE ""
50 197 359 0.475140955376596 -0.198855671828479 FALSE ""
500 5828 360 0.284654750015547 0.244220829260001 FALSE ""
100 1490 361 0.197742335070259 0.324472165604147 FALSE ""
1000 5836 362 0.307033566376512 0.18298277248335 FALSE ""
1000 6894 363 0.299915968397959 0.218586031869533 FALSE ""
500 7142 364 0.302334570390163 0.16892947319568 FALSE ""
500 2221 365 0.309656722057854 0.189837871515221 FALSE ""
1000 4556 366 0.301717311542514 0.193132453341808 FALSE ""
1000 5460 367 0.303590475544679 0.224924325545343 FALSE ""
50 848 368 0.340005684869648 0.197328144968634 FALSE ""
100 3824 369 0.247441898522736 0.343030851387851 FALSE ""
50 1097 370 0.234518103307934 0.500685726444914 FALSE ""
500 2939 371 0.315513681011125 0.140105836426515 FALSE ""
100 4481 372 0.338664106686582 0.156415284488523 FALSE ""
50 6911 373 0.393085664161198 -0.052527612257393 FALSE ""
50 8091 374 0.185302024894308 0.238274216493811 FALSE ""
1000 3584 375 0.302343248696995 0.163005976245531 FALSE ""
50 9112 376 0.297900056318028 0.203545575163112 FALSE ""
500 981 377 0.318855800086899 0.224003065917397 FALSE ""
100 2323 378 0.191277686618544 0.335782101334398 FALSE ""
1000 7806 379 0.349830692929434 0.136750097340095 FALSE ""
100 5075 380 0.200359598766019 0.41730902438668 FALSE ""
500 9401 381 0.265473353478743 0.290291084803987 FALSE ""
1000 174 382 0.275974303491525 0.250466789656526 FALSE ""
100 836 383 0.218379248863532 0.338069594809713 FALSE ""
50 7730 384 0.378371858375749 0.0654405381568688 FALSE ""
500 36 385 0.324463796384996 0.218241540165009 FALSE ""
1000 2132 386 0.289931875629447 0.244371632587095 FALSE ""
100 6164 387 0.178097814558562 0.448566292885401 FALSE ""
50 9743 388 0.338629325130571 0.231835630436086 FALSE ""
500 9095 389 0.356738067928182 0.0586087332669462 FALSE ""
1000 8446 390 0.303212403088155 0.166601222465967 FALSE ""
50 9342 391 0.52549547644401 -0.177694488942276 FALSE ""
100 5138 392 0.394757224592774 0.051602195303092 FALSE ""
1000 7861 393 0.322890959095124 0.172481230248116 FALSE ""
100 5065 394 0.312031523040524 0.164625471568033 FALSE ""
1000 1064 395 0.324524333160334 0.186770866763834 FALSE ""
50 7256 396 0.252221140418599 0.215289695790692 FALSE ""
100 6000 397 0.201193940428768 0.406974228101442 FALSE ""
1000 4723 398 0.320710025454144 0.145705691500203 FALSE ""
100 9460 399 0.427319860112972 0.000397526098271037 FALSE ""
50 732 400 0.480429596566795 -0.121179188376767 FALSE ""
50 5860 401 0.120132665660067 0.459336138256772 FALSE ""
500 4080 402 0.297974700478362 0.192935563408363 FALSE ""
50 5663 403 0.378382621332055 0.0404333076939167 FALSE ""
100 8893 404 0.313739240652043 0.168826751083998 FALSE ""
50 5800 405 0.213279658655578 0.522319739278646 FALSE ""
100 4847 406 0.291692636118106 0.14705262698394 FALSE ""
100 1556 407 0.347243738991049 0.233192407123016 FALSE ""
50 22 408 0.346522569758338 -0.0740139590677885 FALSE ""
50 4404 409 0.126205970224744 0.444864539263576 FALSE ""
500 4665 410 0.28108989171958 0.220510766507483 FALSE ""
50 7014 411 0.328131866166366 0.419848145260341 FALSE ""
100 1448 412 0.274616252040083 0.212184312722181 FALSE ""
1000 9922 413 0.27707009561152 0.198886013657109 FALSE ""
100 5169 414 0.325920006301031 0.208423318993069 FALSE ""
1000 883 415 0.330573998601474 0.135539621736499 FALSE ""
100 3041 416 0.315745420053886 0.263972046554196 FALSE ""
1000 3035 417 0.305105356146795 0.207216536771089 FALSE ""
1000 4657 418 0.304999610072118 0.201948192594083 FALSE ""
1000 7562 419 0.294099149653823 0.176195219143978 FALSE ""
100 2138 420 0.352588025288096 0.00474064671753764 FALSE ""
1000 6206 421 0.302014968861266 0.202557894823716 FALSE ""
500 1557 422 0.282460199526341 0.259485931873942 FALSE ""
50 6834 423 0.470680281952581 -0.0455580195459305 FALSE ""
100 2366 424 0.307406908057942 0.141392612498936 FALSE ""
100 7476 425 0.191740256932231 0.464273794048097 FALSE ""
50 4917 426 0.203214151958432 0.357624085487823 FALSE ""
1000 8176 427 0.332973700290081 0.153758319285352 FALSE ""
50 6868 428 0.358645614375305 0.126683867104723 FALSE ""
1000 6974 429 0.324597414891656 0.177017853113789 FALSE ""
50 443 430 0.159040981517595 0.440412199833707 FALSE ""
100 8288 431 0.253469337249758 0.35676417793101 FALSE ""
1000 9553 432 0.323513136136833 0.139794181518912 FALSE ""
500 3277 433 0.298815202096184 0.140714593584264 FALSE ""
1000 3777 434 0.279737736513569 0.21993474107831 FALSE ""
500 1078 435 0.288110076690641 0.247224099720315 FALSE ""
500 4807 436 0.261784994569088 0.223945352029743 FALSE ""
50 4062 437 0.289560977120712 0.28413727461109 FALSE ""
50 726 438 0.278521223711299 0.152859541522715 FALSE ""
100 9665 439 0.233397256613193 0.411047323081631 FALSE ""
500 3444 440 0.273164800744422 0.236293264427196 FALSE ""
500 3814 441 0.273891318561659 0.265477684162318 FALSE ""
50 95 442 0.488943022923565 -0.022135526283802 FALSE ""
500 8055 443 0.279308344992722 0.213105619243102 FALSE ""
100 5107 444 0.249025577138754 0.358543801023316 FALSE ""
50 8539 445 0.266957874332274 0.137269471546984 FALSE ""
100 7865 446 0.229474412203921 0.321653774635629 FALSE ""
100 7104 447 0.270940534823073 0.204012622441627 FALSE ""
100 1161 448 0.306109105943962 0.278911650772236 FALSE ""
1000 7930 449 0.326645693813476 0.19823154987113 FALSE ""
100 1385 450 0.159031892182475 0.363632730133874 FALSE ""
100 1020 451 0.399644991462468 0.104468197606721 FALSE ""
500 3574 452 0.232478737526062 0.289080403272215 FALSE ""
100 9181 453 0.368524613494134 0.0262536005832956 FALSE ""
50 1174 454 0.266850072469763 0.201097115041313 FALSE ""
100 9226 455 0.244718833801445 0.206649574539368 FALSE ""
100 8095 456 0.270534465164686 0.15800858669235 FALSE ""
50 8718 457 0.367152389675929 0.152186168911084 FALSE ""
